,index,REGIÃO,ESTADO,VALOR REVENDA (R$/L),DATA,ANO
409,12476,NORDESTE,MARANHAO,2.179,2004-08-25,2004
410,12475,NORDESTE,CEARA,2.279,2004-08-25,2004
411,12474,NORDESTE,BAHIA,2.228,2004-08-25,2004
412,12473,NORDESTE,ALAGOAS,2.212,2004-08-25,2004
413,12472,CENTRO OESTE,MATO GROSSO DO SUL,2.319,2004-08-25,2004
414,12471,CENTRO OESTE,MATO GROSSO,2.56,2004-08-25,2004
415,12470,CENTRO OESTE,GOIAS,2.148,2004-08-25,2004
416,12469,CENTRO OESTE,DISTRITO FEDERAL,2.15,2004-08-25,2004
417,12479,NORDESTE,PIAUI,2.208,2004-08-25,2004
418,12480,NORDESTE,RIO GRANDE DO NORTE,2.116,2004-08-25,2004
419,12478,NORDESTE,PERNAMBUCO,2.152,2004-08-25,2004
420,12482,NORTE,ACRE,2.552,2004-08-25,2004
421,12481,NORDESTE,SERGIPE,2.122,2004-08-25,2004
422,12492,SUDESTE,SAO PAULO,2.035,2004-08-25,2004
423,12483,NORTE,AMAPA,2.406,2004-08-25,2004
424,12484,NORTE,AMAZONAS,2.238,2004-08-25,2004
425,12486,NORTE,RONDONIA,2.464,2004-08-25,2004
426,12487,NORTE,RORAIMA,2.147,2004-08-25,2004
427,12485,NORTE,PARA,2.42,2004-08-25,2004
428,12489,SUDESTE,ESPIRITO SANTO,2.122,2004-08-25,2004
429,12490,SUDESTE,MINAS GERAIS,2.127,2004-08-25,2004
430,12491,SUDESTE,RIO DE JANEIRO,2.178,2004-08-25,2004
431,12488,NORTE,TOCANTINS,2.289,2004-08-25,2004
432,12498,CENTRO OESTE,MATO GROSSO,2.561,2004-09-01,2004
433,12496,CENTRO OESTE,DISTRITO FEDERAL,2.149,2004-09-01,2004
434,12497,CENTRO OESTE,GOIAS,2.148,2004-09-01,2004
435,12499,CENTRO OESTE,MATO GROSSO DO SUL,2.319,2004-09-01,2004
436,12501,NORDESTE,BAHIA,2.226,2004-09-01,2004
437,12504,NORDESTE,PARAIBA,2.092,2004-09-01,2004
438,12505,NORDESTE,PERNAMBUCO,2.147,2004-09-01,2004
439,12506,NORDESTE,PIAUI,2.209,2004-09-01,2004
440,12507,NORDESTE,RIO GRANDE DO NORTE,2.113,2004-09-01,2004
441,12502,NORDESTE,CEARA,2.273,2004-09-01,2004
442,12503,NORDESTE,MARANHAO,2.191,2004-09-01,2004
443,12514,NORTE,RORAIMA,2.146,2004-09-01,2004
444,12513,NORTE,RONDONIA,2.473,2004-09-01,2004
445,12512,NORTE,PARA,2.43,2004-09-01,2004
446,12511,NORTE,AMAZONAS,2.251,2004-09-01,2004
447,12510,NORTE,AMAPA,2.405,2004-09-01,2004
448,12509,NORTE,ACRE,2.558,2004-09-01,2004
449,12508,NORDESTE,SERGIPE,2.121,2004-09-01,2004
450,12500,NORDESTE,ALAGOAS,2.209,2004-09-01,2004
451,12521,SUL,RIO GRANDE DO SUL,2.272,2004-09-01,2004
452,12520,SUL,PARANA,2.146,2004-09-01,2004
453,12519,SUDESTE,SAO PAULO,2.034,2004-09-01,2004
454,12518,SUDESTE,RIO DE JANEIRO,2.181,2004-09-01,2004
455,12517,SUDESTE,MINAS GERAIS,2.126,2004-09-01,2004
456,12516,SUDESTE,ESPIRITO SANTO,2.12,2004-09-01,2004
457,12522,SUL,SANTA CATARINA,2.203,2004-09-01,2004
458,12515,NORTE,TOCANTINS,2.305,2004-09-01,2004
459,12527,NORDESTE,ALAGOAS,2.212,2004-09-08,2004
460,12526,CENTRO OESTE,MATO GROSSO DO SUL,2.329,2004-09-08,2004
461,12525,CENTRO OESTE,MATO GROSSO,2.56,2004-09-08,2004
462,12524,CENTRO OESTE,GOIAS,2.144,2004-09-08,2004
463,12523,CENTRO OESTE,DISTRITO FEDERAL,2.128,2004-09-08,2004
464,12528,NORDESTE,BAHIA,2.226,2004-09-08,2004
465,12529,NORDESTE,CEARA,2.271,2004-09-08,2004
466,12530,NORDESTE,MARANHAO,2.205,2004-09-08,2004
467,12549,SUL,SANTA CATARINA,2.202,2004-09-08,2004
468,12548,SUL,RIO GRANDE DO SUL,2.282,2004-09-08,2004
469,12547,SUL,PARANA,2.136,2004-09-08,2004
470,12546,SUDESTE,SAO PAULO,2.032,2004-09-08,2004
471,12545,SUDESTE,RIO DE JANEIRO,2.179,2004-09-08,2004
472,12544,SUDESTE,MINAS GERAIS,2.126,2004-09-08,2004
473,12543,SUDESTE,ESPIRITO SANTO,2.162,2004-09-08,2004
474,12542,NORTE,TOCANTINS,2.319,2004-09-08,2004
475,12541,NORTE,RORAIMA,2.146,2004-09-08,2004
476,12539,NORTE,PARA,2.424,2004-09-08,2004
477,12538,NORTE,AMAZONAS,2.248,2004-09-08,2004
478,12537,NORTE,AMAPA,2.398,2004-09-08,2004
479,12536,NORTE,ACRE,2.569,2004-09-08,2004
480,12535,NORDESTE,SERGIPE,2.122,2004-09-08,2004
481,12534,NORDESTE,RIO GRANDE DO NORTE,2.119,2004-09-08,2004
482,12533,NORDESTE,PIAUI,2.204,2004-09-08,2004
483,12532,NORDESTE,PERNAMBUCO,2.153,2004-09-08,2004
484,12540,NORTE,RONDONIA,2.468,2004-09-08,2004
485,12531,NORDESTE,PARAIBA,2.081,2004-09-08,2004
486,12575,SUL,RIO GRANDE DO SUL,2.284,2004-09-15,2004
487,12576,SUL,SANTA CATARINA,2.201,2004-09-15,2004
488,12574,SUL,PARANA,2.131,2004-09-15,2004
489,12573,SUDESTE,SAO PAULO,2.032,2004-09-15,2004
490,12552,CENTRO OESTE,MATO GROSSO,2.564,2004-09-15,2004
491,12571,SUDESTE,MINAS GERAIS,2.131,2004-09-15,2004
492,12550,CENTRO OESTE,DISTRITO FEDERAL,2.145,2004-09-15,2004
493,12551,CENTRO OESTE,GOIAS,2.134,2004-09-15,2004
494,12553,CENTRO OESTE,MATO GROSSO DO SUL,2.337,2004-09-15,2004
495,12554,NORDESTE,ALAGOAS,2.204,2004-09-15,2004
496,12555,NORDESTE,BAHIA,2.225,2004-09-15,2004
497,12556,NORDESTE,CEARA,2.263,2004-09-15,2004
498,12557,NORDESTE,MARANHAO,2.201,2004-09-15,2004
499,12558,NORDESTE,PARAIBA,2.076,2004-09-15,2004
500,12559,NORDESTE,PERNAMBUCO,2.154,2004-09-15,2004
501,12572,SUDESTE,RIO DE JANEIRO,2.181,2004-09-15,2004
502,12560,NORDESTE,PIAUI,2.206,2004-09-15,2004
503,12562,NORDESTE,SERGIPE,2.121,2004-09-15,2004
504,12563,NORTE,ACRE,2.566,2004-09-15,2004
505,12564,NORTE,AMAPA,2.352,2004-09-15,2004
506,12565,NORTE,AMAZONAS,2.258,2004-09-15,2004
507,12566,NORTE,PARA,2.424,2004-09-15,2004
508,12567,NORTE,RONDONIA,2.467,2004-09-15,2004
509,12568,NORTE,RORAIMA,2.148,2004-09-15,2004
510,12569,NORTE,TOCANTINS,2.29,2004-09-15,2004
511,12570,SUDESTE,ESPIRITO SANTO,2.167,2004-09-15,2004
512,12561,NORDESTE,RIO GRANDE DO NORTE,2.115,2004-09-15,2004
513,12588,NORDESTE,RIO GRANDE DO NORTE,2.118,2004-09-22,2004
514,12587,NORDESTE,PIAUI,2.21,2004-09-22,2004
515,12578,CENTRO OESTE,GOIAS,2.133,2004-09-22,2004
516,12579,CENTRO OESTE,MATO GROSSO,2.551,2004-09-22,2004
517,12580,CENTRO OESTE,MATO GROSSO DO SUL,2.344,2004-09-22,2004
518,12581,NORDESTE,ALAGOAS,2.205,2004-09-22,2004
519,12582,NORDESTE,BAHIA,2.227,2004-09-22,2004
520,12583,NORDESTE,CEARA,2.26,2004-09-22,2004
521,12584,NORDESTE,MARANHAO,2.191,2004-09-22,2004
522,12585,NORDESTE,PARAIBA,2.061,2004-09-22,2004
523,12586,NORDESTE,PERNAMBUCO,2.152,2004-09-22,2004
524,12577,CENTRO OESTE,DISTRITO FEDERAL,2.134,2004-09-22,2004
525,12603,SUL,SANTA CATARINA,2.201,2004-09-22,2004
526,12589,NORDESTE,SERGIPE,2.123,2004-09-22,2004
527,12590,NORTE,ACRE,2.57,2004-09-22,2004
528,12591,NORTE,AMAPA,2.409,2004-09-22,2004
529,12592,NORTE,AMAZONAS,2.249,2004-09-22,2004
530,12593,NORTE,PARA,2.424,2004-09-22,2004
531,12594,NORTE,RONDONIA,2.463,2004-09-22,2004
532,12595,NORTE,RORAIMA,2.153,2004-09-22,2004
533,12596,NORTE,TOCANTINS,2.291,2004-09-22,2004
534,12597,SUDESTE,ESPIRITO SANTO,2.162,2004-09-22,2004
535,12598,SUDESTE,MINAS GERAIS,2.128,2004-09-22,2004
536,12599,SUDESTE,RIO DE JANEIRO,2.181,2004-09-22,2004
537,12600,SUDESTE,SAO PAULO,2.031,2004-09-22,2004
538,12601,SUL,PARANA,2.125,2004-09-22,2004
539,12602,SUL,RIO GRANDE DO SUL,2.286,2004-09-22,2004
540,12604,CENTRO OESTE,DISTRITO FEDERAL,2.111,2004-09-29,2004
541,12605,CENTRO OESTE,GOIAS,2.15,2004-09-29,2004
542,12606,CENTRO OESTE,MATO GROSSO,2.546,2004-09-29,2004
543,12607,CENTRO OESTE,MATO GROSSO DO SUL,2.344,2004-09-29,2004
544,12608,NORDESTE,ALAGOAS,2.205,2004-09-29,2004
545,12609,NORDESTE,BAHIA,2.229,2004-09-29,2004
546,12610,NORDESTE,CEARA,2.255,2004-09-29,2004
547,12611,NORDESTE,MARANHAO,2.191,2004-09-29,2004
548,12612,NORDESTE,PARAIBA,2.061,2004-09-29,2004
549,12613,NORDESTE,PERNAMBUCO,2.154,2004-09-29,2004
550,12615,NORDESTE,RIO GRANDE DO NORTE,2.116,2004-09-29,2004
551,12614,NORDESTE,PIAUI,2.201,2004-09-29,2004
552,12616,NORDESTE,SERGIPE,2.121,2004-09-29,2004
553,12617,NORTE,ACRE,2.57,2004-09-29,2004
554,12618,NORTE,AMAPA,2.4,2004-09-29,2004
555,12620,NORTE,PARA,2.424,2004-09-29,2004
556,12621,NORTE,RONDONIA,2.473,2004-09-29,2004
557,12622,NORTE,RORAIMA,2.148,2004-09-29,2004
558,12623,NORTE,TOCANTINS,2.288,2004-09-29,2004
559,12619,NORTE,AMAZONAS,2.251,2004-09-29,2004
560,12625,SUDESTE,MINAS GERAIS,2.126,2004-09-29,2004
561,12624,SUDESTE,ESPIRITO SANTO,2.161,2004-09-29,2004
562,12630,SUL,SANTA CATARINA,2.199,2004-09-29,2004
563,12628,SUL,PARANA,2.122,2004-09-29,2004
564,12627,SUDESTE,SAO PAULO,2.032,2004-09-29,2004
565,12626,SUDESTE,RIO DE JANEIRO,2.184,2004-09-29,2004
566,12629,SUL,RIO GRANDE DO SUL,2.285,2004-09-29,2004
567,12651,SUDESTE,ESPIRITO SANTO,2.166,2004-10-06,2004
568,12633,CENTRO OESTE,MATO GROSSO,2.539,2004-10-06,2004
569,12632,CENTRO OESTE,GOIAS,2.146,2004-10-06,2004
570,12631,CENTRO OESTE,DISTRITO FEDERAL,2.086,2004-10-06,2004
571,12634,CENTRO OESTE,MATO GROSSO DO SUL,2.348,2004-10-06,2004
572,12650,NORTE,TOCANTINS,2.287,2004-10-06,2004
573,12636,NORDESTE,BAHIA,2.23,2004-10-06,2004
574,12652,SUDESTE,MINAS GERAIS,2.129,2004-10-06,2004
575,12653,SUDESTE,RIO DE JANEIRO,2.184,2004-10-06,2004
576,12654,SUDESTE,SAO PAULO,2.034,2004-10-06,2004
577,12655,SUL,PARANA,2.126,2004-10-06,2004
578,12656,SUL,RIO GRANDE DO SUL,2.281,2004-10-06,2004
579,12657,SUL,SANTA CATARINA,2.203,2004-10-06,2004
580,12649,NORTE,RORAIMA,2.156,2004-10-06,2004
581,12648,NORTE,RONDONIA,2.47,2004-10-06,2004
582,12647,NORTE,PARA,2.422,2004-10-06,2004
583,12646,NORTE,AMAZONAS,2.243,2004-10-06,2004
584,12645,NORTE,AMAPA,2.411,2004-10-06,2004
585,12644,NORTE,ACRE,2.568,2004-10-06,2004
586,12643,NORDESTE,SERGIPE,2.123,2004-10-06,2004
587,12642,NORDESTE,RIO GRANDE DO NORTE,2.119,2004-10-06,2004
588,12641,NORDESTE,PIAUI,2.197,2004-10-06,2004
589,12640,NORDESTE,PERNAMBUCO,2.145,2004-10-06,2004
590,12639,NORDESTE,PARAIBA,2.079,2004-10-06,2004
591,12638,NORDESTE,MARANHAO,2.184,2004-10-06,2004
592,12637,NORDESTE,CEARA,2.286,2004-10-06,2004
593,12635,NORDESTE,ALAGOAS,2.205,2004-10-06,2004
594,12679,SUDESTE,MINAS GERAIS,2.136,2004-10-13,2004
595,12660,CENTRO OESTE,MATO GROSSO,2.557,2004-10-13,2004
596,12661,CENTRO OESTE,MATO GROSSO DO SUL,2.357,2004-10-13,2004
597,12662,NORDESTE,ALAGOAS,2.205,2004-10-13,2004
598,12663,NORDESTE,BAHIA,2.229,2004-10-13,2004
599,12664,NORDESTE,CEARA,2.285,2004-10-13,2004
600,12665,NORDESTE,MARANHAO,2.188,2004-10-13,2004
601,12666,NORDESTE,PARAIBA,2.074,2004-10-13,2004
602,12667,NORDESTE,PERNAMBUCO,2.144,2004-10-13,2004
603,12668,NORDESTE,PIAUI,2.197,2004-10-13,2004
604,12669,NORDESTE,RIO GRANDE DO NORTE,2.117,2004-10-13,2004
605,12659,CENTRO OESTE,GOIAS,2.163,2004-10-13,2004
606,12670,NORDESTE,SERGIPE,2.124,2004-10-13,2004
607,12672,NORTE,AMAPA,2.397,2004-10-13,2004
608,12673,NORTE,AMAZONAS,2.253,2004-10-13,2004
609,12684,SUL,SANTA CATARINA,2.206,2004-10-13,2004
610,12683,SUL,RIO GRANDE DO SUL,2.29,2004-10-13,2004
611,12682,SUL,PARANA,2.141,2004-10-13,2004
612,12681,SUDESTE,SAO PAULO,2.041,2004-10-13,2004
613,12680,SUDESTE,RIO DE JANEIRO,2.191,2004-10-13,2004
614,12674,NORTE,PARA,2.427,2004-10-13,2004
615,12678,SUDESTE,ESPIRITO SANTO,2.188,2004-10-13,2004
616,12677,NORTE,TOCANTINS,2.287,2004-10-13,2004
617,12671,NORTE,ACRE,2.57,2004-10-13,2004
618,12658,CENTRO OESTE,DISTRITO FEDERAL,2.013,2004-10-13,2004
619,12676,NORTE,RORAIMA,2.152,2004-10-13,2004
620,12675,NORTE,RONDONIA,2.472,2004-10-13,2004
621,12690,NORDESTE,BAHIA,2.305,2004-10-20,2004
622,12704,NORTE,TOCANTINS,2.335,2004-10-20,2004
623,12703,NORTE,RORAIMA,2.17,2004-10-20,2004
624,12702,NORTE,RONDONIA,2.532,2004-10-20,2004
625,12701,NORTE,PARA,2.477,2004-10-20,2004
626,12700,NORTE,AMAZONAS,2.302,2004-10-20,2004
627,12699,NORTE,AMAPA,2.452,2004-10-20,2004
628,12698,NORTE,ACRE,2.619,2004-10-20,2004
629,12697,NORDESTE,SERGIPE,2.165,2004-10-20,2004
630,12696,NORDESTE,RIO GRANDE DO NORTE,2.194,2004-10-20,2004
631,12705,SUDESTE,ESPIRITO SANTO,2.238,2004-10-20,2004
632,12695,NORDESTE,PIAUI,2.242,2004-10-20,2004
633,12693,NORDESTE,PARAIBA,2.105,2004-10-20,2004
634,12692,NORDESTE,MARANHAO,2.242,2004-10-20,2004
635,12691,NORDESTE,CEARA,2.333,2004-10-20,2004
636,12689,NORDESTE,ALAGOAS,2.241,2004-10-20,2004
637,12688,CENTRO OESTE,MATO GROSSO DO SUL,2.412,2004-10-20,2004
638,12687,CENTRO OESTE,MATO GROSSO,2.628,2004-10-20,2004
639,12686,CENTRO OESTE,GOIAS,2.216,2004-10-20,2004
640,12685,CENTRO OESTE,DISTRITO FEDERAL,2.141,2004-10-20,2004
641,12694,NORDESTE,PERNAMBUCO,2.175,2004-10-20,2004
642,12706,SUDESTE,MINAS GERAIS,2.183,2004-10-20,2004
643,12708,SUDESTE,SAO PAULO,2.1,2004-10-20,2004
644,12709,SUL,PARANA,2.203,2004-10-20,2004
645,12710,SUL,RIO GRANDE DO SUL,2.363,2004-10-20,2004
646,12711,SUL,SANTA CATARINA,2.276,2004-10-20,2004
647,12707,SUDESTE,RIO DE JANEIRO,2.238,2004-10-20,2004
648,12716,NORDESTE,ALAGOAS,2.258,2004-10-27,2004
649,12717,NORDESTE,BAHIA,2.301,2004-10-27,2004
650,12718,NORDESTE,CEARA,2.35,2004-10-27,2004
651,12719,NORDESTE,MARANHAO,2.232,2004-10-27,2004
652,12720,NORDESTE,PARAIBA,2.129,2004-10-27,2004
653,12721,NORDESTE,PERNAMBUCO,2.224,2004-10-27,2004
654,12722,NORDESTE,PIAUI,2.232,2004-10-27,2004
655,12723,NORDESTE,RIO GRANDE DO NORTE,2.19,2004-10-27,2004
656,12724,NORDESTE,SERGIPE,2.163,2004-10-27,2004
657,12725,NORTE,ACRE,2.471,2004-10-27,2004
658,12726,NORTE,AMAPA,2.463,2004-10-27,2004
659,12727,NORTE,AMAZONAS,2.325,2004-10-27,2004
660,12728,NORTE,PARA,2.491,2004-10-27,2004
661,12729,NORTE,RONDONIA,2.532,2004-10-27,2004
662,12730,NORTE,RORAIMA,2.182,2004-10-27,2004
663,12731,NORTE,TOCANTINS,2.34,2004-10-27,2004
664,12732,SUDESTE,ESPIRITO SANTO,2.24,2004-10-27,2004
665,12733,SUDESTE,MINAS GERAIS,2.18,2004-10-27,2004
666,12734,SUDESTE,RIO DE JANEIRO,2.243,2004-10-27,2004
667,12735,SUDESTE,SAO PAULO,2.107,2004-10-27,2004
668,12736,SUL,PARANA,2.201,2004-10-27,2004
669,12737,SUL,RIO GRANDE DO SUL,2.355,2004-10-27,2004
670,12738,SUL,SANTA CATARINA,2.274,2004-10-27,2004
671,12715,CENTRO OESTE,MATO GROSSO DO SUL,2.415,2004-10-27,2004
672,12714,CENTRO OESTE,MATO GROSSO,2.638,2004-10-27,2004
673,12712,CENTRO OESTE,DISTRITO FEDERAL,2.17,2004-10-27,2004
674,12713,CENTRO OESTE,GOIAS,2.218,2004-10-27,2004
675,12739,CENTRO OESTE,DISTRITO FEDERAL,2.138,2004-11-03,2004
676,12740,CENTRO OESTE,GOIAS,2.177,2004-11-03,2004
677,12741,CENTRO OESTE,MATO GROSSO,2.576,2004-11-03,2004
678,12765,SUL,SANTA CATARINA,2.294,2004-11-03,2004
679,12764,SUL,RIO GRANDE DO SUL,2.28,2004-11-03,2004
680,12763,SUL,PARANA,2.163,2004-11-03,2004
681,12762,SUDESTE,SAO PAULO,2.08,2004-11-03,2004
682,12761,SUDESTE,RIO DE JANEIRO,2.175,2004-11-03,2004
683,12760,SUDESTE,MINAS GERAIS,2.115,2004-11-03,2004
684,12758,NORTE,TOCANTINS,2.337,2004-11-03,2004
685,12757,NORTE,RORAIMA,2.185,2004-11-03,2004
686,12756,NORTE,RONDONIA,2.443,2004-11-03,2004
687,12755,NORTE,PARA,2.359,2004-11-03,2004
688,12754,NORTE,AMAZONAS,2.325,2004-11-03,2004
689,12753,NORTE,AMAPA,2.336,2004-11-03,2004
690,12752,NORTE,ACRE,2.485,2004-11-03,2004
691,12751,NORDESTE,SERGIPE,2.133,2004-11-03,2004
692,12750,NORDESTE,RIO GRANDE DO NORTE,2.211,2004-11-03,2004
693,12759,SUDESTE,ESPIRITO SANTO,2.23,2004-11-03,2004
694,12748,NORDESTE,PERNAMBUCO,2.222,2004-11-03,2004
695,12749,NORDESTE,PIAUI,2.225,2004-11-03,2004
696,12747,NORDESTE,PARAIBA,2.146,2004-11-03,2004
697,12742,CENTRO OESTE,MATO GROSSO DO SUL,2.419,2004-11-03,2004
698,12743,NORDESTE,ALAGOAS,2.296,2004-11-03,2004
699,12744,NORDESTE,BAHIA,2.242,2004-11-03,2004
700,12745,NORDESTE,CEARA,2.328,2004-11-03,2004
701,12746,NORDESTE,MARANHAO,2.128,2004-11-03,2004
702,12769,CENTRO OESTE,MATO GROSSO DO SUL,2.453,2004-11-10,2004
703,12766,CENTRO OESTE,DISTRITO FEDERAL,2.227,2004-11-10,2004
704,12767,CENTRO OESTE,GOIAS,2.277,2004-11-10,2004
705,12768,CENTRO OESTE,MATO GROSSO,2.583,2004-11-10,2004
706,12770,NORDESTE,ALAGOAS,2.299,2004-11-10,2004
707,12771,NORDESTE,BAHIA,2.239,2004-11-10,2004
708,12773,NORDESTE,MARANHAO,2.143,2004-11-10,2004
709,12772,NORDESTE,CEARA,2.326,2004-11-10,2004
710,12779,NORTE,ACRE,2.481,2004-11-10,2004
711,12777,NORDESTE,RIO GRANDE DO NORTE,2.205,2004-11-10,2004
712,12778,NORDESTE,SERGIPE,2.144,2004-11-10,2004
713,12780,NORTE,AMAPA,2.332,2004-11-10,2004
714,12781,NORTE,AMAZONAS,2.326,2004-11-10,2004
715,12782,NORTE,PARA,2.378,2004-11-10,2004
716,12783,NORTE,RONDONIA,2.454,2004-11-10,2004
717,12784,NORTE,RORAIMA,2.185,2004-11-10,2004
718,12785,NORTE,TOCANTINS,2.352,2004-11-10,2004
719,12786,SUDESTE,ESPIRITO SANTO,2.248,2004-11-10,2004
720,12787,SUDESTE,MINAS GERAIS,2.13,2004-11-10,2004
721,12789,SUDESTE,SAO PAULO,2.096,2004-11-10,2004
722,12790,SUL,PARANA,2.175,2004-11-10,2004
723,12788,SUDESTE,RIO DE JANEIRO,2.202,2004-11-10,2004
724,12792,SUL,SANTA CATARINA,2.318,2004-11-10,2004
725,12774,NORDESTE,PARAIBA,2.147,2004-11-10,2004
726,12775,NORDESTE,PERNAMBUCO,2.229,2004-11-10,2004
727,12776,NORDESTE,PIAUI,2.309,2004-11-10,2004
728,12791,SUL,RIO GRANDE DO SUL,2.287,2004-11-10,2004
729,12801,NORDESTE,PARAIBA,2.147,2004-11-17,2004
730,12798,NORDESTE,BAHIA,2.262,2004-11-17,2004
731,12797,NORDESTE,ALAGOAS,2.301,2004-11-17,2004
732,12796,CENTRO OESTE,MATO GROSSO DO SUL,2.455,2004-11-17,2004
733,12794,CENTRO OESTE,GOIAS,2.193,2004-11-17,2004
734,12793,CENTRO OESTE,DISTRITO FEDERAL,2.202,2004-11-17,2004
735,12800,NORDESTE,MARANHAO,2.144,2004-11-17,2004
736,12795,CENTRO OESTE,MATO GROSSO,2.582,2004-11-17,2004
737,12804,NORDESTE,RIO GRANDE DO NORTE,2.231,2004-11-17,2004
738,12805,NORDESTE,SERGIPE,2.174,2004-11-17,2004
739,12806,NORTE,ACRE,2.484,2004-11-17,2004
740,12807,NORTE,AMAPA,2.333,2004-11-17,2004
741,12799,NORDESTE,CEARA,2.327,2004-11-17,2004
742,12808,NORTE,AMAZONAS,2.325,2004-11-17,2004
743,12809,NORTE,PARA,2.356,2004-11-17,2004
744,12810,NORTE,RONDONIA,2.438,2004-11-17,2004
745,12811,NORTE,RORAIMA,2.187,2004-11-17,2004
746,12812,NORTE,TOCANTINS,2.351,2004-11-17,2004
747,12813,SUDESTE,ESPIRITO SANTO,2.251,2004-11-17,2004
748,12814,SUDESTE,MINAS GERAIS,2.135,2004-11-17,2004
749,12815,SUDESTE,RIO DE JANEIRO,2.217,2004-11-17,2004
750,12816,SUDESTE,SAO PAULO,2.103,2004-11-17,2004
751,12817,SUL,PARANA,2.189,2004-11-17,2004
752,12818,SUL,RIO GRANDE DO SUL,2.287,2004-11-17,2004
753,12819,SUL,SANTA CATARINA,2.324,2004-11-17,2004
754,12803,NORDESTE,PIAUI,2.309,2004-11-17,2004
755,12802,NORDESTE,PERNAMBUCO,2.222,2004-11-17,2004
756,12837,NORTE,RONDONIA,2.455,2004-11-24,2004
757,12835,NORTE,AMAZONAS,2.326,2004-11-24,2004
758,12844,SUL,PARANA,2.158,2004-11-24,2004
759,12843,SUDESTE,SAO PAULO,2.108,2004-11-24,2004
760,12842,SUDESTE,RIO DE JANEIRO,2.226,2004-11-24,2004
761,12841,SUDESTE,MINAS GERAIS,2.139,2004-11-24,2004
762,12840,SUDESTE,ESPIRITO SANTO,2.251,2004-11-24,2004
763,12839,NORTE,TOCANTINS,2.362,2004-11-24,2004
764,12838,NORTE,RORAIMA,2.254,2004-11-24,2004
765,12836,NORTE,PARA,2.367,2004-11-24,2004
766,12822,CENTRO OESTE,MATO GROSSO,2.589,2004-11-24,2004
767,12820,CENTRO OESTE,DISTRITO FEDERAL,2.24,2004-11-24,2004
768,12821,CENTRO OESTE,GOIAS,2.195,2004-11-24,2004
769,12845,SUL,RIO GRANDE DO SUL,2.336,2004-11-24,2004
770,12823,CENTRO OESTE,MATO GROSSO DO SUL,2.455,2004-11-24,2004
771,12824,NORDESTE,ALAGOAS,2.3,2004-11-24,2004
772,12826,NORDESTE,CEARA,2.33,2004-11-24,2004
773,12827,NORDESTE,MARANHAO,2.131,2004-11-24,2004
774,12828,NORDESTE,PARAIBA,2.149,2004-11-24,2004
775,12829,NORDESTE,PERNAMBUCO,2.222,2004-11-24,2004
776,12830,NORDESTE,PIAUI,2.316,2004-11-24,2004
777,12831,NORDESTE,RIO GRANDE DO NORTE,2.258,2004-11-24,2004
778,12832,NORDESTE,SERGIPE,2.188,2004-11-24,2004
779,12833,NORTE,ACRE,2.542,2004-11-24,2004
780,12834,NORTE,AMAPA,2.433,2004-11-24,2004
781,12825,NORDESTE,BAHIA,2.285,2004-11-24,2004
782,12846,SUL,SANTA CATARINA,2.318,2004-11-24,2004
783,12872,SUL,RIO GRANDE DO SUL,2.486,2004-12-01,2004
784,12873,SUL,SANTA CATARINA,2.409,2004-12-01,2004
785,12871,SUL,PARANA,2.279,2004-12-01,2004
786,12870,SUDESTE,SAO PAULO,2.19,2004-12-01,2004
787,12869,SUDESTE,RIO DE JANEIRO,2.286,2004-12-01,2004
788,12868,SUDESTE,MINAS GERAIS,2.224,2004-12-01,2004
789,12847,CENTRO OESTE,DISTRITO FEDERAL,2.261,2004-12-01,2004
790,12848,CENTRO OESTE,GOIAS,2.345,2004-12-01,2004
791,12849,CENTRO OESTE,MATO GROSSO,2.694,2004-12-01,2004
792,12850,CENTRO OESTE,MATO GROSSO DO SUL,2.521,2004-12-01,2004
793,12851,NORDESTE,ALAGOAS,2.374,2004-12-01,2004
794,12852,NORDESTE,BAHIA,2.388,2004-12-01,2004
795,12853,NORDESTE,CEARA,2.387,2004-12-01,2004
796,12854,NORDESTE,MARANHAO,2.258,2004-12-01,2004
797,12855,NORDESTE,PARAIBA,2.307,2004-12-01,2004
798,12856,NORDESTE,PERNAMBUCO,2.293,2004-12-01,2004
799,12857,NORDESTE,PIAUI,2.443,2004-12-01,2004
800,12858,NORDESTE,RIO GRANDE DO NORTE,2.371,2004-12-01,2004
801,12859,NORDESTE,SERGIPE,2.275,2004-12-01,2004
802,12860,NORTE,ACRE,2.61,2004-12-01,2004
803,12861,NORTE,AMAPA,2.501,2004-12-01,2004
804,12862,NORTE,AMAZONAS,2.498,2004-12-01,2004
805,12863,NORTE,PARA,2.431,2004-12-01,2004
806,12864,NORTE,RONDONIA,2.538,2004-12-01,2004
807,12865,NORTE,RORAIMA,2.32,2004-12-01,2004
808,12866,NORTE,TOCANTINS,2.43,2004-12-01,2004
809,12867,SUDESTE,ESPIRITO SANTO,2.313,2004-12-01,2004
810,12884,NORDESTE,PIAUI,2.439,2004-12-08,2004
811,12881,NORDESTE,MARANHAO,2.232,2004-12-08,2004
812,12882,NORDESTE,PARAIBA,2.303,2004-12-08,2004
813,12883,NORDESTE,PERNAMBUCO,2.36,2004-12-08,2004
814,12885,NORDESTE,RIO GRANDE DO NORTE,2.353,2004-12-08,2004
815,12886,NORDESTE,SERGIPE,2.26,2004-12-08,2004
816,12887,NORTE,ACRE,2.637,2004-12-08,2004
817,12888,NORTE,AMAPA,2.466,2004-12-08,2004
